data,rain_sum,precipitation_sum,precipitation_hours,precipitation_probability_max,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,windspeed_10m_max,et0_fao_evapotranspiration,shortwave_radiation_sum,precip_acum_3d,precip_acum_7d,precip_acum_14d,rain_lag1,rain_lag2,rain_trend
2026-05-04,0.6,1.0,4.0,49.0,25.6,14.6,18.8,82.0,10.7,3.06,16.69,2.900000000000009,32.4,46.2,0.5,0.3,0.0999999999999999
2026-05-05,0.1,0.2,1.0,41.0,27.4,16.5,21.1,78.0,10.5,3.13,16.36,2.700000000000009,21.200000000000003,46.4,0.6,0.5,-0.5
2026-05-06,0.0,0.0,0.0,0.0,28.2,16.8,21.7,74.0,12.3,3.65,18.48,1.2000000000000088,8.2,46.4,0.1,0.6,-0.1
2026-05-07,0.0,0.0,0.0,0.0,29.1,16.6,22.6,60.0,14.3,4.14,18.39,0.2000000000000089,3.7,46.3,0.0,0.1,0.0
2026-05-08,0.0,0.0,0.0,0.0,29.0,20.5,24.1,54.0,24.3,4.47,13.86,0.0,3.1,46.1,0.0,0.0,0.0
2026-05-09,0.0,0.1,1.0,20.0,28.0,19.8,23.4,59.0,19.3,3.18,8.55,0.1000000000000088,2.8,46.2,0.0,0.0,0.0
2026-05-10,4.6,14.4,11.0,81.0,26.9,14.9,20.5,72.0,17.3,2.91,13.01,14.500000000000009,15.7,60.6,0.0,0.0,4.6
2026-05-11,1.1,3.3,7.0,39.0,22.3,11.0,15.7,80.0,10.9,2.72,15.79,17.800000000000008,18.0,50.400000000000006,4.6,0.0,-3.5
2026-05-12,0.0,0.0,0.0,6.0,21.5,10.1,15.4,82.0,10.6,2.05,11.8,17.700000000000006,17.8,39.0,1.1,4.6,-1.1
2026-05-13,0.0,0.0,0.0,2.0,24.5,10.1,16.1,77.0,8.9,3.11,17.35,0.0,11.3,19.5,0.0,0.0,0.0
2026-05-14,0.0,0.0,0.0,16.0,24.6,13.1,17.7,76.0,10.3,2.95,16.37,0.0,11.3,15.0,0.0,0.0,0.0
2026-05-15,1.5,1.8,6.0,67.0,23.6,14.4,17.8,87.0,8.9,2.42,13.19,1.800000000000009,13.1,16.2,0.0,0.0,1.5
2026-05-16,0.3,0.3,3.0,37.0,24.6,15.8,19.4,83.0,6.4,2.64,14.65,2.100000000000009,13.4,16.1,1.5,0.0,-1.2
